lastUpdatedAt,actualLandingTime,aircraftType,baggageClaim,codeshares,estimatedLandingTime,expectedTimeOnBelt,flightDirection,flightName,flightNumber,id,isOperationalFlight,mainFlight,prefixIATA,prefixICAO,airlineCode,publicFlightState,route,scheduleDateTime,scheduleDate,scheduleTime,serviceType,terminal,schemaVersion,actualOffBlockTime,aircraftRegistration,checkinAllocations,expectedSecurityFilter,gate,pier,publicEstimatedOffBlockTime,expectedTimeBoarding,expectedTimeGateClosing,expectedTimeGateOpen,transferPositions
2025-07-27T12:40:10.031+02:00,,"{'iataMain': '74F', 'iataSub': '74Y'}",,,,,D,5Y8158,8158,142887668720852391,True,5Y8158,5Y,GTI,19.0,{'flightStates': ['CNX']},"{'destinations': ['HAN'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,F,,4,,,,,,,,,,,
2025-07-30T05:13:15.846+02:00,,"{'iataMain': '32S', 'iataSub': '319'}",,"{'codeshares': ['A31403', 'AC9076', 'UA9156']}",,,D,A31403,1403,142887664439567359,True,LH1003,A3,AEE,386.0,"{'flightStates': ['SCH', 'GCH']}","{'destinations': ['FRA'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,1.0,4,,DAILA,"{'checkinAllocations': [{'endTime': '2025-07-30T07:15:00.000+02:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}, {'position': 11}, {'position': 12}, {'position': 13}]}}, {'position': '3', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '4', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}]}}]}, 'startTime': '2025-07-30T05:30:00.000+02:00'}, {'endTime': '2025-07-30T07:30:00.000+02:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '3', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}]}, 'startTime': '2025-07-30T07:15:00.000+02:00'}]}",VF1,C8,C,,2025-07-30T07:38:00.000+02:00,2025-07-30T07:55:00.000+02:00,2025-07-30T07:20:00.000+02:00,{'transferPositions': [3]}
2025-07-30T02:04:26.780+02:00,,"{'iataMain': '787', 'iataSub': '788'}",,"{'codeshares': ['BA1501', 'IB4861', 'AY4132']}",2025-07-30T07:54:00.000+02:00,,A,AA220,220,142887664189437510,True,AA220,AA,AAL,555.0,{'flightStates': ['AIR']},"{'destinations': ['DFW'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:13:15.846+02:00,,"{'iataMain': '32S', 'iataSub': '319'}",,"{'codeshares': ['A31403', 'AC9076', 'UA9156']}",,,D,AC9076,9076,142887664339162685,True,LH1003,AC,ACA,54.0,"{'flightStates': ['SCH', 'GCH']}","{'destinations': ['FRA'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,1.0,4,,DAILA,"{'checkinAllocations': [{'endTime': '2025-07-30T07:15:00.000+02:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}, {'position': 11}, {'position': 12}, {'position': 13}]}}, {'position': '3', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '4', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}]}}]}, 'startTime': '2025-07-30T05:30:00.000+02:00'}, {'endTime': '2025-07-30T07:30:00.000+02:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '3', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}]}, 'startTime': '2025-07-30T07:15:00.000+02:00'}]}",VF1,C8,C,,2025-07-30T07:38:00.000+02:00,2025-07-30T07:55:00.000+02:00,2025-07-30T07:20:00.000+02:00,{'transferPositions': [3]}
2025-07-30T04:06:56.221+02:00,,"{'iataMain': '787', 'iataSub': '781'}",,"{'codeshares': ['AF3132', 'DL9495']}",2025-07-30T07:22:26.000+02:00,,A,AF3132,3132,142887664349802248,True,KL0878,AF,AFR,80.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['BOM'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T00:27:15.241+02:00,,"{'iataMain': '350', 'iataSub': '359'}",,"{'codeshares': ['AF3641', 'KL6072', 'VS3932']}",2025-07-30T07:37:00.000+02:00,,A,AF3641,3641,142887664349816010,True,DL0072,AF,AFR,80.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['ATL'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:17:50.334+02:00,,"{'iataMain': '777', 'iataSub': '772'}",{'belts': ['15']},"{'codeshares': ['AF5191', 'DL9567']}",2025-07-30T07:45:56.000+02:00,,A,AF5191,5191,142887664350005302,True,KL0566,AF,AFR,80.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['NBO'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,3.0,4,,,,,,,,,,,
2025-07-30T05:15:01.826+02:00,,"{'iataMain': '330', 'iataSub': '333'}",{'belts': ['16']},"{'codeshares': ['AF5591', 'KL6070', 'VS3928']}",2025-07-30T07:06:08.000+02:00,,A,AF5591,5591,142887664350016254,True,DL0046,AF,AFR,80.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['JFK'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,3.0,4,,,,,,,,,,,
2025-07-30T04:12:40.373+02:00,,"{'iataMain': '777', 'iataSub': '77W'}",,"{'codeshares': ['AF8218', 'QF4235']}",2025-07-30T07:21:07.000+02:00,,A,AF8218,8218,142887664350311380,True,KL0836,AF,AFR,80.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['DPS', 'SIN'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T02:04:26.780+02:00,,"{'iataMain': '787', 'iataSub': '788'}",,"{'codeshares': ['BA1501', 'IB4861', 'AY4132']}",2025-07-30T07:54:00.000+02:00,,A,AY4132,4132,142887664421121672,True,AA220,AY,FIN,78.0,{'flightStates': ['AIR']},"{'destinations': ['DFW'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T02:04:26.780+02:00,,"{'iataMain': '787', 'iataSub': '788'}",,"{'codeshares': ['BA1501', 'IB4861', 'AY4132']}",2025-07-30T07:54:00.000+02:00,,A,BA1501,1501,142887664469556668,True,AA220,BA,BAW,31.0,{'flightStates': ['AIR']},"{'destinations': ['DFW'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:00:17.068+02:00,,"{'iataMain': '737', 'iataSub': '73H'}",,"{'codeshares': ['CZ7758', 'DL9274', 'KQ1364', 'UX3749']}",2025-07-30T07:57:00.000+02:00,,A,CZ7758,7758,142887664702566328,True,KL1310,CZ,CSN,43.0,{'flightStates': ['SCH']},"{'destinations': ['WAW'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:15:01.826+02:00,,"{'iataMain': '330', 'iataSub': '333'}",{'belts': ['16']},"{'codeshares': ['AF5591', 'KL6070', 'VS3928']}",2025-07-30T07:06:08.000+02:00,,A,DL0046,46,142887664788049348,True,DL0046,DL,DAL,58.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['JFK'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,3.0,4,,,,,,,,,,,
2025-07-30T00:27:15.241+02:00,,"{'iataMain': '350', 'iataSub': '359'}",,"{'codeshares': ['AF3641', 'KL6072', 'VS3932']}",2025-07-30T07:37:00.000+02:00,,A,DL0072,72,142887664788049562,True,DL0072,DL,DAL,58.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['ATL'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:00:17.292+02:00,,"{'iataMain': '737', 'iataSub': '73W'}",,"{'codeshares': ['DL9259', 'SK6835']}",2025-07-30T08:00:00.000+02:00,,A,DL9259,9259,142887664788966658,True,KL1964,DL,DAL,58.0,{'flightStates': ['SCH']},"{'destinations': ['ZAG'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:00:17.068+02:00,,"{'iataMain': '737', 'iataSub': '73H'}",,"{'codeshares': ['CZ7758', 'DL9274', 'KQ1364', 'UX3749']}",2025-07-30T07:57:00.000+02:00,,A,DL9274,9274,142887664788966796,True,KL1310,DL,DAL,58.0,{'flightStates': ['SCH']},"{'destinations': ['WAW'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:00:02.379+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['DL9406', 'SK6670']}",,,D,DL9406,9406,142887664788971759,True,KL1827,DL,DAL,58.0,{'flightStates': ['SCH']},"{'destinations': ['STR'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,1.0,4,,PHEZH,"{'checkinAllocations': [{'endTime': '2025-07-30T07:20:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T05:00:00.000+02:00'}]}",VF1,B6,B,,2025-07-30T07:35:00.000+02:00,2025-07-30T07:45:00.000+02:00,2025-07-30T07:30:00.000+02:00,
2025-07-30T04:06:56.221+02:00,,"{'iataMain': '787', 'iataSub': '781'}",,"{'codeshares': ['AF3132', 'DL9495']}",2025-07-30T07:22:26.000+02:00,,A,DL9495,9495,142887664788972422,True,KL0878,DL,DAL,58.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['BOM'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:17:50.334+02:00,,"{'iataMain': '777', 'iataSub': '772'}",{'belts': ['15']},"{'codeshares': ['AF5191', 'DL9567']}",2025-07-30T07:45:56.000+02:00,,A,DL9567,9567,142887664788974942,True,KL0566,DL,DAL,58.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['NBO'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,3.0,4,,,,,,,,,,,
2025-07-30T02:04:26.780+02:00,,"{'iataMain': '787', 'iataSub': '788'}",,"{'codeshares': ['BA1501', 'IB4861', 'AY4132']}",2025-07-30T07:54:00.000+02:00,,A,IB4861,4861,142887665444432964,True,AA220,IB,IBE,92.0,{'flightStates': ['AIR']},"{'destinations': ['DFW'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:17:50.334+02:00,,"{'iataMain': '777', 'iataSub': '772'}",{'belts': ['15']},"{'codeshares': ['AF5191', 'DL9567']}",2025-07-30T07:45:56.000+02:00,,A,KL0566,566,142887665758878584,True,KL0566,KL,KLM,100.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['NBO'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,3.0,4,,,,,,,,,,,
2025-07-30T04:12:40.373+02:00,,"{'iataMain': '777', 'iataSub': '77W'}",,"{'codeshares': ['AF8218', 'QF4235']}",2025-07-30T07:21:07.000+02:00,,A,KL0836,836,142887665758886576,True,KL0836,KL,KLM,100.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['DPS', 'SIN'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T04:06:56.221+02:00,,"{'iataMain': '787', 'iataSub': '781'}",,"{'codeshares': ['AF3132', 'DL9495']}",2025-07-30T07:22:26.000+02:00,,A,KL0878,878,142887665758886876,True,KL0878,KL,KLM,100.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['BOM'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:00:17.068+02:00,,"{'iataMain': '737', 'iataSub': '73H'}",,"{'codeshares': ['CZ7758', 'DL9274', 'KQ1364', 'UX3749']}",2025-07-30T07:57:00.000+02:00,,A,KL1310,1310,142887665758974032,True,KL1310,KL,KLM,100.0,{'flightStates': ['SCH']},"{'destinations': ['WAW'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:00:02.379+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['DL9406', 'SK6670']}",,,D,KL1827,1827,142887665758987811,True,KL1827,KL,KLM,100.0,{'flightStates': ['SCH']},"{'destinations': ['STR'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,1.0,4,,PHEZH,"{'checkinAllocations': [{'endTime': '2025-07-30T07:20:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T05:00:00.000+02:00'}]}",VF1,B6,B,,2025-07-30T07:35:00.000+02:00,2025-07-30T07:45:00.000+02:00,2025-07-30T07:30:00.000+02:00,
2025-07-30T05:00:17.292+02:00,,"{'iataMain': '737', 'iataSub': '73W'}",,"{'codeshares': ['DL9259', 'SK6835']}",2025-07-30T08:00:00.000+02:00,,A,KL1964,1964,142887665758990838,True,KL1964,KL,KLM,100.0,{'flightStates': ['SCH']},"{'destinations': ['ZAG'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:15:01.826+02:00,,"{'iataMain': '330', 'iataSub': '333'}",{'belts': ['16']},"{'codeshares': ['AF5591', 'KL6070', 'VS3928']}",2025-07-30T07:06:08.000+02:00,,A,KL6070,6070,142887665759472792,True,DL0046,KL,KLM,100.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['JFK'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,3.0,4,,,,,,,,,,,
2025-07-30T00:27:15.241+02:00,,"{'iataMain': '350', 'iataSub': '359'}",,"{'codeshares': ['AF3641', 'KL6072', 'VS3932']}",2025-07-30T07:37:00.000+02:00,,A,KL6072,6072,142887665759472796,True,DL0072,KL,KLM,100.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['ATL'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:00:17.068+02:00,,"{'iataMain': '737', 'iataSub': '73H'}",,"{'codeshares': ['CZ7758', 'DL9274', 'KQ1364', 'UX3749']}",2025-07-30T07:57:00.000+02:00,,A,KQ1364,1364,142887665777716020,True,KL1310,KQ,KQA,208.0,{'flightStates': ['SCH']},"{'destinations': ['WAW'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:13:15.846+02:00,,"{'iataMain': '32S', 'iataSub': '319'}",,"{'codeshares': ['A31403', 'AC9076', 'UA9156']}",,,D,LH1003,1003,142887665882660377,True,LH1003,LH,DLH,112.0,"{'flightStates': ['SCH', 'GCH']}","{'destinations': ['FRA'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,1.0,4,,DAILA,"{'checkinAllocations': [{'endTime': '2025-07-30T07:15:00.000+02:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}, {'position': 11}, {'position': 12}, {'position': 13}]}}, {'position': '3', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '4', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}]}}]}, 'startTime': '2025-07-30T05:30:00.000+02:00'}, {'endTime': '2025-07-30T07:30:00.000+02:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '3', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}]}, 'startTime': '2025-07-30T07:15:00.000+02:00'}]}",VF1,C8,C,,2025-07-30T07:38:00.000+02:00,2025-07-30T07:55:00.000+02:00,2025-07-30T07:20:00.000+02:00,{'transferPositions': [3]}
2025-07-30T05:00:03.182+02:00,,"{'iataMain': '737', 'iataSub': '7M8'}",,,,,D,OR3805,3805,142887666336431859,True,OR3805,OR,TFL,231.0,{'flightStates': ['SCH']},"{'destinations': ['BJL', 'SID'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,3.0,4,,PHTFO,"{'checkinAllocations': [{'endTime': '2025-07-30T07:15:00.000+02:00', 'rows': {'rows': [{'position': '22', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}, {'position': 11}]}}, {'position': '23', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}, {'position': 11}, {'position': 12}]}}]}, 'startTime': '2025-07-30T05:00:00.000+02:00'}]}",VF3,G2,G,,,,,
2025-07-30T04:12:40.373+02:00,,"{'iataMain': '777', 'iataSub': '77W'}",,"{'codeshares': ['AF8218', 'QF4235']}",2025-07-30T07:21:07.000+02:00,,A,QF4235,4235,142887666568912922,True,KL0836,QF,QFA,205.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['DPS', 'SIN'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:00:02.379+02:00,,"{'iataMain': 'EMJ', 'iataSub': 'E90'}",,"{'codeshares': ['DL9406', 'SK6670']}",,,D,SK6670,6670,142887666865244211,True,KL1827,SK,SAS,150.0,{'flightStates': ['SCH']},"{'destinations': ['STR'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,1.0,4,,PHEZH,"{'checkinAllocations': [{'endTime': '2025-07-30T07:20:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T05:00:00.000+02:00'}]}",VF1,B6,B,,2025-07-30T07:35:00.000+02:00,2025-07-30T07:45:00.000+02:00,2025-07-30T07:30:00.000+02:00,
2025-07-30T05:00:17.292+02:00,,"{'iataMain': '737', 'iataSub': '73W'}",,"{'codeshares': ['DL9259', 'SK6835']}",2025-07-30T08:00:00.000+02:00,,A,SK6835,6835,142887666865249400,True,KL1964,SK,SAS,150.0,{'flightStates': ['SCH']},"{'destinations': ['ZAG'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:13:15.846+02:00,,"{'iataMain': '32S', 'iataSub': '319'}",,"{'codeshares': ['A31403', 'AC9076', 'UA9156']}",,,D,UA9156,9156,142887667105426911,True,LH1003,UA,UAL,40.0,"{'flightStates': ['SCH', 'GCH']}","{'destinations': ['FRA'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,1.0,4,,DAILA,"{'checkinAllocations': [{'endTime': '2025-07-30T07:15:00.000+02:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}, {'position': 11}, {'position': 12}, {'position': 13}]}}, {'position': '3', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '4', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}]}}]}, 'startTime': '2025-07-30T05:30:00.000+02:00'}, {'endTime': '2025-07-30T07:30:00.000+02:00', 'rows': {'rows': [{'position': '2', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '3', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}]}, 'startTime': '2025-07-30T07:15:00.000+02:00'}]}",VF1,C8,C,,2025-07-30T07:38:00.000+02:00,2025-07-30T07:55:00.000+02:00,2025-07-30T07:20:00.000+02:00,{'transferPositions': [3]}
2025-07-30T05:00:17.068+02:00,,"{'iataMain': '737', 'iataSub': '73H'}",,"{'codeshares': ['CZ7758', 'DL9274', 'KQ1364', 'UX3749']}",2025-07-30T07:57:00.000+02:00,,A,UX3749,3749,142887667191046840,True,KL1310,UX,AEA,519.0,{'flightStates': ['SCH']},"{'destinations': ['WAW'], 'eu': 'S', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:15:01.826+02:00,,"{'iataMain': '330', 'iataSub': '333'}",{'belts': ['16']},"{'codeshares': ['AF5591', 'KL6070', 'VS3928']}",2025-07-30T07:06:08.000+02:00,,A,VS3928,3928,142887667310998470,True,DL0046,VS,VIR,181.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['JFK'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,3.0,4,,,,,,,,,,,
2025-07-30T00:27:15.241+02:00,,"{'iataMain': '350', 'iataSub': '359'}",,"{'codeshares': ['AF3641', 'KL6072', 'VS3932']}",2025-07-30T07:37:00.000+02:00,,A,VS3932,3932,142887667310998532,True,DL0072,VS,VIR,181.0,"{'flightStates': ['AIR', 'EXP']}","{'destinations': ['ATL'], 'eu': 'N', 'visa': False}",2025-07-30T08:00:00.000+02:00,2025-07-30,08:00:00,J,,4,,,,,,,,,,,
2025-07-30T05:05:02.264+02:00,,"{'iataMain': '737', 'iataSub': '73J'}",,"{'codeshares': ['DL9659', 'GA9240', 'KQ1227', 'MK7593', 'MU1557', 'VN3153']}",,,D,DL9659,9659,142887664788977611,True,KL1405,DL,DAL,58.0,{'flightStates': ['SCH']},"{'destinations': ['CDG'], 'eu': 'S', 'visa': False}",2025-07-30T08:05:00.000+02:00,2025-07-30,08:05:00,J,1.0,4,,PHBXT,"{'checkinAllocations': [{'endTime': '2025-07-30T07:25:00.000+02:00', 'rows': {'rows': [{'position': '6', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '7', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}, {'position': 8}, {'position': 9}, {'position': 10}]}}, {'position': '8', 'desks': {'desks': [{'position': 1}, {'position': 2}, {'position': 3}, {'position': 4}, {'position': 5}, {'position': 6}, {'position': 7}]}}]}, 'startTime': '2025-07-30T05:05:00.000+02:00'}]}",VF1,C15,C,,2025-07-30T07:35:00.000+02:00,2025-07-30T07:50:00.000+02:00,2025-07-30T07:05:00.000+02:00,
